step,type,country,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,unusuallogin,Acct type,Date of transaction,Time of day,DayOfWeek,IsFraud,errorBalanceOrig,errorBalanceDest,origBalanceWiped,destBalanceUnchanged,amountToBalanceRatio,isHighRiskType,nameDestIsMerchant
1,TRANSFER,Indonesia,133637.07,C361571676,0.0,0.0,C306206744,1921882.33,3554299.27,2,Savings,2018-01-06,Afternoon,6.0,0,133637.07,1498779.8699999999,0,0,133637.07,1,0
1,TRANSFER,Vietnam,100362.16,C846274760,0.0,0.0,C747464370,876637.74,1567434.81,10,Savings,2018-01-08,Afternoon,1.0,0,100362.16,590434.91,0,0,100362.16,1,0
1,TRANSFER,Vietnam,191177.92,C1460126155,0.0,0.0,C716083600,1749950.57,2444985.19,12,Savings,2018-01-09,Afternoon,2.0,0,191177.92,503856.69999999995,0,0,191177.92,1,0
1,TRANSFER,Vietnam,1950.77,C889422145,0.0,0.0,C614685048,106511.31,0.0,17,Savings,2018-01-11,Afternoon,4.0,0,1950.77,-108462.08,0,0,1950.77,1,0
1,TRANSFER,Vietnam,494972.01,C5255258,0.0,0.0,C1234776885,2185770.78,2025098.66,13,Savings,2018-01-19,Morning,5.0,0,494972.01,-655644.1300000001,0,0,494972.01,1,0
1,TRANSFER,China,1417001.19,C1928312257,0.0,0.0,C306206744,2055519.4,3554299.27,19,Savings,2018-01-25,Afternoon,4.0,0,1417001.19,81778.68000000017,0,0,1417001.19,1,0
1,TRANSFER,Indonesia,274108.4,C1568949719,0.0,0.0,C564160838,2062932.43,1254956.07,17,Savings,2018-01-06,Night,6.0,0,274108.4,-1082084.76,0,0,274108.4,1,0
1,TRANSFER,Francia,288638.46,C596333086,0.0,0.0,C747464370,1106431.03,1567434.81,3,Savings,2018-01-11,Morning,4.0,0,288638.46,172365.32000000007,0,0,288638.46,1,0
1,TRANSFER,Ucrania,273951.34,C866273692,0.0,0.0,C1262822392,9392554.49,12500000.0,5,Savings,2018-01-06,Night,6.0,0,273951.34,2833494.17,0,0,273951.34,1,0
1,TRANSFER,Francia,221452.04,C1997625595,0.0,0.0,C22805895,277459.65,651524.92,9,Savings,2018-01-16,Night,2.0,0,221452.04,152613.22999999998,0,0,221452.04,1,0
1,TRANSFER,Reino Unido,47940.14,C910504711,0.0,0.0,C401424608,1429486.78,1178808.14,19,Savings,2018-01-25,Night,4.0,0,47940.14,-298618.78,0,0,47940.14,1,0
1,TRANSFER,Italia,118365.47,C2110558717,0.0,0.0,C716083600,1771122.03,2444985.19,20,Savings,2018-01-03,Morning,3.0,0,118365.47,555497.69,0,0,118365.47,1,0
1,TRANSFER,Italia,16626.81,C1726715997,0.0,0.0,C1286084959,2073489.52,2107778.11,2,Savings,2018-01-05,Morning,5.0,0,16626.81,17661.779999999795,0,0,16626.81,1,0
1,TRANSFER,Alemania,96757.4,C1787987889,0.0,0.0,C306206744,3117323.21,3554299.27,16,Savings,2018-01-07,Night,7.0,0,96757.4,340218.66000000015,0,0,96757.4,1,0
1,TRANSFER,Rusia,297448.33,C1968196847,0.0,0.0,C1816757085,8563397.83,10700000.0,10,Savings,2018-01-06,Night,6.0,0,297448.33,1839153.8399999999,0,0,297448.33,1,0
1,TRANSFER,Rumania,287509.05,C1821010113,0.0,0.0,C1850180796,300932.58,1268668.92,15,Savings,2018-01-06,Afternoon,6.0,0,287509.05,680227.2899999999,0,0,287509.05,1,0
1,TRANSFER,Reino Unido,210650.2,C684230144,0.0,0.0,C1740000325,217142.53,1363368.51,17,Savings,2018-01-09,Morning,2.0,0,210650.2,935575.78,0,0,210650.2,1,0
1,TRANSFER,Noruega,651387.84,C1618683794,0.0,0.0,C248609774,5405684.33,6453430.91,2,Savings,2018-01-11,Night,4.0,0,651387.84,396358.7400000002,0,0,651387.84,1,0
1,TRANSFER,Francia,2107293.71,C327840833,0.0,0.0,C1816757085,8860846.16,10700000.0,11,Savings,2018-01-13,Afternoon,6.0,0,2107293.71,-268139.87000000104,0,0,2107293.71,1,0
1,TRANSFER,Reino Unido,1918461.7,C136312946,0.0,0.0,C1782113663,2490204.7,3997768.55,20,Savings,2018-01-16,Afternoon,2.0,0,1918461.7,-410897.85000000056,0,0,1918461.7,1,0
1,TRANSFER,Alemania,291753.7,C828447060,0.0,0.0,C1816757085,11000000.0,10700000.0,12,Savings,2018-01-19,Afternoon,5.0,0,291753.7,-591753.6999999993,0,0,291753.7,1,0
1,TRANSFER,Estados Unidos,86401.93,C559998250,0.0,0.0,C977993101,879468.12,965870.05,14,Savings,2018-01-03,Afternoon,3.0,0,86401.93,0.0,0,0,86401.93,1,0
1,TRANSFER,Alemania,79386.85,C442205321,0.0,0.0,C997608398,424841.44,157982.12,19,Savings,2018-01-13,Night,6.0,0,79386.85,-346246.17000000004,0,0,79386.85,1,0
1,TRANSFER,Australia,90667.11,C1842952737,0.0,0.0,C884457408,411812.91,502480.02,6,Savings,2018-01-19,Night,5.0,0,90667.11,5.820766091346741e-11,0,0,90667.11,1,0
1,TRANSFER,India,183465.11,C540206885,0.0,0.0,C985934102,787953.8,971418.91,17,Savings,2018-01-16,Night,2.0,0,183465.11,0.0,0,0,183465.11,1,0
1,TRANSFER,China,57716.15,C1294139740,0.0,0.0,C459857341,329546.87,387263.02,1,Savings,2018-01-19,Night,5.0,0,57716.15,0.0,0,0,57716.15,1,0
1,TRANSFER,Australia,108019.99,C584157293,0.0,0.0,C564160838,1146936.08,1254956.07,5,Savings,2018-01-11,Afternoon,4.0,0,108019.99,0.0,0,0,108019.99,1,0
1,TRANSFER,Costa Rica,104267.94,C947462790,0.0,0.0,C655381473,189534.74,352750.76,20,Savings,2018-01-08,Morning,1.0,0,104267.94,58948.080000000016,0,0,104267.94,1,0
1,TRANSFER,Nicaragua,176127.45,C886343183,0.0,0.0,C1401316767,407298.23,61151.23,5,Savings,2018-01-09,Night,2.0,0,176127.45,-522274.44999999995,0,0,176127.45,1,0
1,TRANSFER,El Salvador,277611.59,C811792884,0.0,0.0,C1899073220,309810.71,877201.48,17,Savings,2018-01-12,Night,5.0,0,277611.59,289779.17999999993,0,0,277611.59,1,0
1,TRANSFER,Honduras,2441078.3,C1864007931,0.0,0.0,C667346055,8996943.02,10700000.0,14,Savings,2018-01-16,Afternoon,2.0,0,2441078.3,-738021.3200000003,0,0,2441078.3,1,0
1,TRANSFER,Brasil,1147953.82,C1512273713,0.0,0.0,C657736958,4708479.3,5579568.65,11,Savings,2018-01-19,Afternoon,5.0,0,1147953.82,-276864.46999999974,0,0,1147953.82,1,0
1,TRANSFER,Nicaragua,395709.23,C2099878104,0.0,0.0,C998351292,446219.81,1097218.45,1,Savings,2018-01-25,Morning,4.0,0,395709.23,255289.40999999992,0,0,395709.23,1,0
1,TRANSFER,Brasil,168001.93,C1778422985,0.0,0.0,C1538745405,266267.36,469207.53,15,Savings,2018-01-03,Night,3.0,0,168001.93,34938.24000000005,0,0,168001.93,1,0
1,TRANSFER,Bolivia,2032275.62,C1369885738,0.0,0.0,C392292416,3420103.09,5056707.37,13,Savings,2018-01-05,Night,5.0,0,2032275.62,-395671.33999999985,0,0,2032275.62,1,0
1,TRANSFER,Mexico,44944.32,C285058000,0.0,0.0,C1653859230,55414.0,100358.32,6,Savings,2018-01-07,Afternoon,7.0,0,44944.32,0.0,0,0,44944.32,1,0
1,TRANSFER,Nicaragua,957339.52,C555943503,0.0,0.0,C665576141,5652327.61,6609667.12,19,Savings,2018-01-06,Afternoon,6.0,0,957339.52,-0.010000000707805157,0,0,957339.52,1,0
1,TRANSFER,Brasil,459709.79,C1332439166,0.0,0.0,C1122118227,710039.06,11100000.0,5,Savings,2018-01-06,Night,6.0,0,459709.79,9930251.15,0,0,459709.79,1,0
1,TRANSFER,Mexico,637758.38,C684407333,0.0,0.0,C564160838,1181971.26,1070702.75,10,Savings,2018-01-08,Afternoon,1.0,0,637758.38,-749026.8900000001,0,0,637758.38,1,0
7,CASH_OUT,Mexico,23691.12,C877457423,0.0,0.0,C9108707,34225.0,57916.12,4,Current,2018-01-11,Afternoon,4.0,0,23691.12,7.275957614183426e-12,0,0,23691.12,1,0
7,CASH_OUT,Australia,85736.76,C1272033405,0.0,0.0,C560041895,94706.96,40278.39,2,Current,2018-01-10,Morning,3.0,0,85736.76,-140165.33000000002,0,0,85736.76,1,0
7,CASH_OUT,Arabia Saudi,120817.37,C2005488238,0.0,0.0,C878506901,165344.97,141644.5,3,Current,2018-01-11,Night,4.0,0,120817.37,-144517.83999999997,0,0,120817.37,1,0
7,CASH_OUT,Filipinas,261651.77,C1605357721,0.0,0.0,C1674899618,5952395.9,10000000.0,16,Current,2018-01-12,Night,5.0,0,261651.77,3785952.33,0,0,261651.77,1,0
7,CASH_OUT,Indonesia,291944.52,C1477312973,0.0,0.0,C481402298,2223039.23,3885428.17,14,Current,2018-01-13,Afternoon,6.0,0,291944.52,1370444.42,0,0,291944.52,1,0
7,CASH_OUT,Australia,414678.51,C37162128,0.0,0.0,C296121376,438147.29,371.65,18,Current,2018-01-25,Afternoon,4.0,0,414678.51,-852454.15,0,0,414678.51,1,0
7,CASH_OUT,Nueva Zelanda,171810.63,C715093362,0.0,0.0,C1850180796,574394.44,7837942.9,2,Current,2018-01-03,Morning,3.0,0,171810.63,7091737.83,0,0,171810.63,1,0
7,CASH_OUT,Zimbabue,444533.15,C2001164060,0.0,0.0,C97730845,14100000.0,14700000.0,13,Current,2018-01-10,Night,3.0,0,444533.15,155466.84999999963,0,0,444533.15,1,0
7,CASH_OUT,Republica Democratica del Congo,65655.35,C1063777791,0.0,0.0,C1060041730,100272.0,916266.8,4,Current,2018-01-12,Afternoon,5.0,0,65655.35,750339.4500000001,0,0,65655.35,1,0
7,CASH_OUT,Kenia,58470.79,C1370665958,0.0,0.0,C931482420,71225.39,47634.67,1,Current,2018-01-16,Afternoon,2.0,0,58470.79,-82061.51,0,0,58470.79,1,0
7,CASH_OUT,Marruecos,70587.22,C2132487943,0.0,0.0,C1345063038,108597.29,31831.51,11,Current,2018-01-05,Night,5.0,0,70587.22,-147353.0,0,0,70587.22,1,0
7,CASH_OUT,Angola,278506.83,C1733110667,0.0,0.0,C1782113663,1715110.83,1655753.7,5,Current,2018-01-07,Afternoon,7.0,0,278506.83,-337863.9600000002,0,0,278506.83,1,0
7,CASH_OUT,Reino Unido,47779.84,C1127441120,0.0,0.0,C1183266411,104078.0,151857.84,5,Current,2018-01-11,Afternoon,4.0,0,47779.84,0.0,0,0,47779.84,1,0
7,CASH_OUT,India,138456.64,C1815672030,0.0,0.0,C97730845,14600000.0,14700000.0,16,Current,2018-01-06,Morning,6.0,0,138456.64,-38456.640000000596,0,0,138456.64,1,0
7,CASH_OUT,Australia,60467.94,C685399117,0.0,0.0,C1487669283,80353.46,140821.4,16,Current,2018-01-11,Night,4.0,0,60467.94,-2.9103830456733704e-11,0,0,60467.94,1,0
7,CASH_OUT,China,75157.07,C466396438,0.0,0.0,C1313534832,210592.25,1005781.48,5,Current,2018-01-13,Afternoon,6.0,0,75157.07,720032.1599999999,0,0,75157.07,1,0
7,CASH_OUT,Estados Unidos,109261.69,C1615923089,0.0,0.0,C7881234,226519.0,48630.5,1,Current,2018-01-03,Night,3.0,0,109261.69,-287150.19,0,0,109261.69,1,0
7,CASH_OUT,Estados Unidos,156103.3,C1022473723,0.0,0.0,C392292416,3324326.81,3267222.75,17,Current,2018-01-09,Morning,2.0,0,156103.3,-213207.35999999987,0,0,156103.3,1,0
7,CASH_OUT,Canada,123472.0,C2078826261,0.0,0.0,C1531333864,243968.25,561728.05,17,Current,2018-01-11,Night,4.0,0,123472.0,194287.80000000005,0,0,123472.0,1,0
7,CASH_OUT,Marruecos,183655.61,C80682690,0.0,0.0,C1337741679,374493.52,521100.91,20,Current,2018-01-06,Morning,6.0,0,183655.61,-37048.22000000003,0,0,183655.61,1,0
7,CASH_OUT,Espana,249361.32,C1526838264,0.0,0.0,C2072865894,498790.16,182117.56,6,Current,2018-01-10,Afternoon,3.0,0,249361.32,-566033.9199999999,0,0,249361.32,1,0
7,CASH_OUT,Polonia,44265.45,C1777328089,0.0,0.0,C745740822,80592.0,124857.45,13,Current,2018-01-12,Night,5.0,0,44265.45,0.0,0,0,44265.45,1,0
7,CASH_OUT,Francia,328596.61,C471110969,0.0,0.0,C665576141,5290290.1,6465767.14,12,Current,2018-01-13,Afternoon,6.0,0,328596.61,846880.4299999997,0,0,328596.61,1,0
7,CASH_OUT,Italia,7203.57,C1247570736,0.0,0.0,C1951379728,395967.15,757779.01,5,Current,2018-01-16,Morning,2.0,0,7203.57,354608.29,0,0,7203.57,1,0
7,CASH_OUT,Argentina,174535.28,C644015103,0.0,0.0,C1674899618,6344400.76,10000000.0,18,Current,2018-01-08,Night,1.0,0,174535.28,3481063.96,0,0,174535.28,1,0
7,CASH_OUT,Mexico,54504.93,C1747223278,0.0,0.0,C1060041730,227849.89,916266.8,9,Current,2018-01-10,Morning,3.0,0,54504.93,633911.98,0,0,54504.93,1,0
7,CASH_OUT,Mexico,259134.71,C1687111891,0.0,0.0,C7881234,335780.69,48630.5,3,Current,2018-01-08,Night,1.0,0,259134.71,-546284.9,0,0,259134.71,1,0
7,CASH_OUT,Nicaragua,201063.22,C818837731,0.0,0.0,C991363637,7628774.93,8730306.03,1,Current,2018-01-09,Night,2.0,0,201063.22,900467.8799999999,0,0,201063.22,1,0
7,CASH_OUT,Peru,233539.88,C595285180,0.0,0.0,C347725669,234130.68,266931.55,13,Current,2018-01-09,Night,2.0,0,233539.88,-200739.01,0,0,233539.88,1,0
7,CASH_OUT,Reino Unido,65593.85,C227339492,0.0,0.0,C1909597726,147470.0,267798.33,5,Current,2018-01-05,Morning,5.0,0,65593.85,54734.48000000001,0,0,65593.85,1,0
7,CASH_OUT,Francia,397407.29,C782193817,0.0,0.0,C1554565380,935777.38,4625599.45,13,Current,2018-01-06,Afternoon,6.0,0,397407.29,3292414.7800000003,0,0,397407.29,1,0
7,CASH_OUT,Francia,56543.95,C821380386,0.0,0.0,C1357984916,82357.0,138900.95,4,Current,2018-01-06,Night,6.0,0,56543.95,0.0,0,0,56543.95,1,0
7,CASH_OUT,Alemania,498747.45,C1525969940,0.0,0.0,C991505714,4391509.82,5352935.74,5,Current,2018-01-08,Morning,1.0,0,498747.45,462678.46999999974,0,0,498747.45,1,0
7,CASH_OUT,Irlanda,139484.1,C1139386530,0.0,0.0,C1354952534,615897.2,755381.3,12,Current,2018-01-09,Afternoon,2.0,0,139484.1,1.1641532182693481e-10,0,0,139484.1,1,0
7,CASH_OUT,Finlandia,256226.2,C394663898,0.0,0.0,C1028574311,518041.64,1305828.01,18,Current,2018-01-10,Morning,3.0,0,256226.2,531560.1699999999,0,0,256226.2,1,0
7,CASH_OUT,Reino Unido,141427.48,C120561697,0.0,0.0,C836514715,961832.41,1289357.76,6,Current,2018-01-12,Afternoon,5.0,0,141427.48,186097.86999999988,0,0,141427.48,1,0
7,CASH_OUT,Peru,175207.2,C710676827,0.0,0.0,C465257140,414846.27,1078685.56,16,Current,2018-01-25,Morning,4.0,0,175207.2,488632.0900000001,0,0,175207.2,1,0
7,CASH_OUT,China,63166.8,C2005937878,0.0,0.0,C1495761010,252329.84,1193550.39,1,Current,2018-01-12,Morning,5.0,0,63166.8,878053.7499999999,0,0,63166.8,1,0
7,CASH_OUT,China,263470.87,C675709282,0.0,0.0,C1262822392,17500000.0,18000000.0,11,Current,2018-01-08,Afternoon,1.0,0,263470.87,236529.12999999896,0,0,263470.87,1,0
7,CASH_OUT,Estados Unidos,92754.39,C4339601,0.0,0.0,C194746285,210435.83,303190.22,2,Current,2018-01-10,Morning,3.0,0,92754.39,0.0,0,0,92754.39,1,0
7,CASH_OUT,Estados Unidos,93077.0,C1474230611,0.0,0.0,C631424220,109861.0,112449.9,20,Current,2018-01-12,Night,5.0,0,93077.0,-90488.1,0,0,93077.0,1,0
7,CASH_OUT,Nigeria,103041.57,C985496352,0.0,0.0,C508000580,505414.75,682530.5,20,Current,2018-01-08,Night,1.0,0,103041.57,74074.17999999993,0,0,103041.57,1,0
7,CASH_OUT,Nigeria,329109.11,C1486521007,0.0,0.0,C374625527,568171.94,842508.92,18,Current,2018-01-10,Afternoon,3.0,0,329109.11,-54772.12999999989,0,0,329109.11,1,0
7,CASH_OUT,Nigeria,166504.74,C258597722,0.0,0.0,C295372946,332496.19,499000.92,18,Current,2018-01-12,Morning,5.0,0,166504.74,-0.010000000009313226,0,0,166504.74,1,0
7,CASH_OUT,Egipto,177159.82,C432465953,0.0,0.0,C715819458,240006.15,484595.24,3,Current,2018-01-25,Night,4.0,0,177159.82,67429.27000000002,0,0,177159.82,1,0
7,CASH_OUT,Republica Democratica del Congo,156151.52,C503133749,0.0,0.0,C1674899618,7338604.42,10000000.0,3,Current,2018-01-03,Night,3.0,0,156151.52,2505244.0600000005,0,0,156151.52,1,0
7,CASH_OUT,Argelia,47819.39,C1770230975,0.0,0.0,C1651945012,947551.09,1556799.98,15,Current,2018-01-10,Afternoon,3.0,0,47819.39,561429.5,0,0,47819.39,1,0
7,CASH_OUT,Republica Democratica del Congo,55230.19,C1699908559,0.0,0.0,C1071364078,223812.38,279042.57,16,Current,2018-01-12,Morning,5.0,0,55230.19,0.0,0,0,55230.19,1,0
7,CASH_OUT,Nigeria,578514.87,C1650994894,0.0,0.0,C1013700132,1028715.12,1431686.33,1,Current,2018-01-05,Afternoon,5.0,0,578514.87,-175543.65999999992,0,0,578514.87,1,0
7,CASH_OUT,Austria,72588.32,C26979720,0.0,0.0,C675203915,603559.29,777700.37,8,Current,2018-01-06,Night,6.0,0,72588.32,101552.7599999999,0,0,72588.32,1,0
7,CASH_OUT,Italia,248431.72,C572980523,0.0,0.0,C1805683209,5911131.72,5876339.66,4,Current,2018-01-08,Afternoon,1.0,0,248431.72,-283223.77999999933,0,0,248431.72,1,0
7,CASH_OUT,Reino Unido,243580.55,C21531932,0.0,0.0,C257999182,1107823.77,2324423.73,12,Current,2018-01-09,Afternoon,2.0,0,243580.55,973019.4099999999,0,0,243580.55,1,0
7,CASH_OUT,Alemania,239998.35,C186764223,0.0,0.0,C71555810,720190.64,960188.98,12,Current,2018-01-10,Afternoon,3.0,0,239998.35,-0.010000000009313226,0,0,239998.35,1,0
7,CASH_OUT,Italia,385479.54,C1468711102,0.0,0.0,C914293025,737510.44,1239108.91,4,Current,2018-01-11,Afternoon,4.0,0,385479.54,116118.92999999993,0,0,385479.54,1,0
7,CASH_OUT,Polonia,386367.23,C129361402,0.0,0.0,C991363637,7521139.88,8730306.03,3,Current,2018-01-13,Afternoon,6.0,0,386367.23,822798.9199999999,0,0,386367.23,1,0
7,CASH_OUT,Reino Unido,26210.38,C1154706262,0.0,0.0,C486371171,211405.4,237615.79,19,Current,2018-01-25,Afternoon,4.0,0,26210.38,0.010000000009313226,0,0,26210.38,1,0
7,CASH_OUT,Alemania,36312.69,C1826737155,0.0,0.0,C804836251,96045.02,108483.43,17,Current,2018-01-03,Morning,3.0,0,36312.69,-23874.280000000028,0,0,36312.69,1,0
7,CASH_OUT,Polonia,116600.79,C626010908,0.0,0.0,C507538622,126468.06,243068.85,11,Current,2018-01-06,Morning,6.0,0,116600.79,2.9103830456733704e-11,0,0,116600.79,1,0
7,CASH_OUT,Espana,104135.08,C1571547080,0.0,0.0,C508000580,608456.32,682530.5,18,Current,2018-01-08,Afternoon,1.0,0,104135.08,-30060.899999999907,0,0,104135.08,1,0
7,CASH_OUT,Paises Bajos,102077.16,C1816294278,0.0,0.0,C1899073220,4306381.05,5632383.36,9,Current,2018-01-09,Morning,2.0,0,102077.16,1223925.1500000004,0,0,102077.16,1,0
7,CASH_OUT,Paises Bajos,64974.45,C380077824,0.0,0.0,C2006081398,451039.67,1092234.24,11,Current,2018-01-12,Morning,5.0,0,64974.45,576220.12,0,0,64974.45,1,0
7,CASH_OUT,Paises Bajos,41309.02,C24344628,0.0,0.0,C127252077,105984.74,147293.76,9,Current,2018-01-25,Morning,4.0,0,41309.02,0.0,0,0,41309.02,1,0
7,CASH_OUT,Alemania,499343.04,C585027490,0.0,0.0,C1234776885,3504646.19,4441465.94,18,Current,2018-01-05,Afternoon,5.0,0,499343.04,437476.7100000004,0,0,499343.04,1,0
7,CASH_OUT,Francia,27060.81,C545714998,0.0,0.0,C72565662,99923.0,126983.81,9,Current,2018-01-06,Night,6.0,0,27060.81,0.0,0,0,27060.81,1,0
7,CASH_OUT,Alemania,578730.75,C1297151618,0.0,0.0,C1554565380,1473343.34,4625599.45,20,Current,2018-01-08,Afternoon,1.0,0,578730.75,2573525.3600000003,0,0,578730.75,1,0
7,CASH_OUT,Republica Checa,129760.0,C2057644333,0.0,0.0,C1730752455,1563279.2,1699431.84,2,Current,2018-01-05,Night,5.0,0,129760.0,6392.64000000013,0,0,129760.0,1,0
7,CASH_OUT,Reino Unido,302317.81,C623450369,0.0,0.0,C1060041730,498782.37,916266.8,12,Current,2018-01-07,Afternoon,7.0,0,302317.81,115166.62000000011,0,0,302317.81,1,0
7,CASH_OUT,Bulgaria,230623.52,C461371,0.0,0.0,C728526866,4982975.51,5251235.25,20,Current,2018-01-12,Morning,5.0,0,230623.52,37636.22000000067,0,0,230623.52,1,0
7,CASH_OUT,Alemania,135471.58,C1508276760,0.0,0.0,C853932876,194724.39,573514.06,17,Current,2018-01-16,Night,2.0,0,135471.58,243318.09000000008,0,0,135471.58,1,0
7,CASH_OUT,Alemania,65006.66,C1713994595,0.0,0.0,C339099861,232929.44,158489.25,9,Current,2018-01-06,Morning,6.0,0,65006.66,-139446.84999999998,0,0,65006.66,1,0
7,CASH_OUT,Italia,299337.21,C1133532327,0.0,0.0,C1505755152,6620685.75,6647680.95,8,Current,2018-01-12,Night,5.0,0,299337.21,-272342.0099999998,0,0,299337.21,1,0
7,CASH_OUT,Reino Unido,228982.7,C382354738,0.0,0.0,C1234059684,359908.72,588891.42,12,Current,2018-01-05,Night,5.0,0,228982.7,1.1641532182693481e-10,0,0,228982.7,1,0
7,CASH_OUT,Italia,55593.37,C802853600,0.0,0.0,C1588476205,61609.0,117202.37,14,Current,2018-01-11,Afternoon,4.0,0,55593.37,0.0,0,0,55593.37,1,0
7,CASH_OUT,Francia,112423.36,C1319381263,0.0,0.0,C97730845,14500000.0,14700000.0,2,Current,2018-01-13,Morning,6.0,0,112423.36,87576.6400000006,0,0,112423.36,1,0
7,CASH_OUT,Francia,94641.18,C878530251,0.0,0.0,C187019413,136886.29,72085.7,18,Current,2018-01-03,Night,3.0,0,94641.18,-159441.77000000002,0,0,94641.18,1,0
7,CASH_OUT,Francia,175236.79,C873631725,0.0,0.0,C886517510,288424.89,153556.92,20,Current,2018-01-13,Night,6.0,0,175236.79,-310104.76,0,0,175236.79,1,0
7,CASH_OUT,Ucrania,512425.51,C597118124,0.0,0.0,C1266035080,1654365.8,2026441.55,2,Current,2018-01-10,Morning,3.0,0,512425.51,-140349.76,0,0,512425.51,1,0
7,CASH_OUT,Ucrania,162684.74,C1458115183,0.0,0.0,C1651945012,1280048.3,1556799.98,15,Current,2018-01-12,Morning,5.0,0,162684.74,114066.93999999994,0,0,162684.74,1,0
7,CASH_OUT,Brasil,154960.56,C363529313,0.0,0.0,C909295153,8937674.39,9092634.94,19,Current,2018-01-12,Morning,5.0,0,154960.56,-0.010000001639127731,0,0,154960.56,1,0
7,CASH_OUT,Honduras,267174.86,C1511538598,0.0,0.0,C1636786811,6325419.04,6779300.28,4,Current,2018-01-16,Afternoon,2.0,0,267174.86,186706.3799999999,0,0,267174.86,1,0
7,CASH_OUT,Cuba,346519.18,C915307834,0.0,0.0,C1419794148,2467276.32,2813795.5,2,Current,2018-01-13,Morning,6.0,0,346519.18,0.0,0,0,346519.18,1,0
7,CASH_OUT,Guatemala,290975.16,C1008774102,0.0,0.0,C505973878,388145.62,922645.99,4,Current,2018-01-03,Morning,3.0,0,290975.16,243525.20999999996,0,0,290975.16,1,0
7,CASH_OUT,India,64055.98,C2137077755,0.0,0.0,C875917495,751706.66,815762.64,11,Current,2018-01-10,Night,3.0,0,64055.98,0.0,0,0,64055.98,1,0
7,CASH_OUT,Indonesia,197243.16,C1466268566,0.0,0.0,C1870367457,286894.03,484137.19,19,Current,2018-01-11,Night,4.0,0,197243.16,-5.820766091346741e-11,0,0,197243.16,1,0
7,CASH_OUT,India,199710.23,C1686521973,0.0,0.0,C1262822392,17800000.0,18000000.0,14,Current,2018-01-13,Morning,6.0,0,199710.23,289.76999999955297,0,0,199710.23,1,0
7,CASH_OUT,China,11830.05,C2103304108,0.0,0.0,C419414024,103266.0,115096.05,12,Current,2018-01-08,Night,1.0,0,11830.05,0.0,0,0,11830.05,1,0
7,CASH_OUT,Australia,172180.99,C1453157901,0.0,0.0,C508000580,712591.4,682530.5,15,Current,2018-01-13,Afternoon,6.0,0,172180.99,-202241.89,0,0,172180.99,1,0
7,CASH_OUT,Francia,137197.06,C1491026718,0.0,0.0,C1313534832,868584.42,1005781.48,11,Current,2018-01-10,Afternoon,3.0,0,137197.06,0.0,0,0,137197.06,1,0
7,CASH_OUT,Francia,268149.38,C1479867711,0.0,0.0,C1336996537,573285.84,841435.22,16,Current,2018-01-11,Afternoon,4.0,0,268149.38,0.0,0,0,268149.38,1,0
7,CASH_OUT,Reino Unido,136032.35,C1058238991,0.0,0.0,C1883788127,182524.92,318557.28,20,Current,2018-01-13,Morning,6.0,0,136032.35,0.010000000009313226,0,0,136032.35,1,0
7,CASH_OUT,Alemania,30030.44,C936706583,0.0,0.0,C875761527,362416.81,392447.25,11,Current,2018-01-09,Morning,2.0,0,30030.44,0.0,0,0,30030.44,1,0
7,CASH_OUT,Francia,344693.57,C2021011079,0.0,0.0,C977993101,1281611.38,1626304.94,19,Current,2018-01-12,Morning,5.0,0,344693.57,-0.010000000009313226,0,0,344693.57,1,0
7,CASH_OUT,Alemania,235427.33,C715978059,0.0,0.0,C1850180796,7602515.57,7837942.9,2,Current,2018-01-16,Night,2.0,0,235427.33,0.0,0,0,235427.33,1,0
7,CASH_OUT,Francia,102211.82,C2050381236,0.0,0.0,C1627965794,107611.0,1557376.47,18,Current,2018-01-11,Night,4.0,0,102211.82,1347553.65,0,0,102211.82,1,0
7,CASH_OUT,Dinamarca,135720.15,C930204377,0.0,0.0,C1217400138,301337.0,359950.01,9,Current,2018-01-13,Morning,6.0,0,135720.15,-77107.14000000001,0,0,135720.15,1,0
7,CASH_OUT,Italia,290528.69,C486261710,0.0,0.0,C2057394816,345069.81,1655161.56,7,Current,2018-01-08,Afternoon,1.0,0,290528.69,1019563.06,0,0,290528.69,1,0
1,CASH_OUT,Cuba,28404.6,C2091072548,0.0,0.0,C1282788025,51744.0,0.0,3,Current,2018-01-11,Afternoon,4.0,0,28404.6,-80148.6,0,0,28404.6,1,0
1,CASH_OUT,Honduras,75405.1,C263053820,0.0,0.0,C1870252780,104209.0,46462.23,18,Current,2018-01-12,Morning,5.0,0,75405.1,-133151.87,0,0,75405.1,1,0
1,CASH_OUT,Peru,50101.88,C1740826931,0.0,0.0,C97730845,67684.0,9940339.29,12,Current,2018-01-13,Morning,6.0,0,50101.88,9822553.409999998,0,0,50101.88,1,0
1,CASH_OUT,Cuba,14121.82,C69062746,0.0,0.0,C100555887,52679.0,10963.66,5,Current,2018-01-16,Night,2.0,0,14121.82,-55837.16,0,0,14121.82,1,0
1,CASH_OUT,Mexico,212228.35,C1896074070,0.0,0.0,C401424608,429747.0,1178808.14,5,Current,2018-01-03,Night,3.0,0,212228.35,536832.7899999999,0,0,212228.35,1,0
